1,1,420457,175.188250
1,2,420457,119.807558
1,3,420457,78.385268
1,4,420457,74.468920
1,5,420457,58.614779
1,6,420457,53.438470
1,7,420457,38.794346
1,8,420457,34.158017
1,9,420457,36.744937
1,10,420457,37.245405
1,11,420457,35.054489
1,12,420457,78.816626
1,13,420457,34.273274
1,14,420457,42.501226
1,15,420457,30.173679
1,16,420457,118.828344
1,17,420457,29.657043
1,18,420457,35.287459
1,19,420457,76.223861
1,20,420457,150.176726
1,21,420457,26.651815
1,22,420457,31.606375
1,23,420457,32.578376
1,24,420457,132.818775
1,25,420457,202.149866
1,26,420457,35.399965
1,27,420457,95.055993
1,28,420457,41.175926
1,29,420457,119.397929
1,30,420457,48.033472
1,31,420457,80.391129
1,32,420457,73.892714
2,1,420457,277.318557
2,2,420457,174.287081
2,3,420457,114.975121
2,4,420457,93.281805
2,5,420457,75.431980
2,6,420457,63.898377
2,7,420457,61.695097
2,8,420457,61.944041
2,9,420457,67.697408
2,10,420457,109.222522
2,11,420457,50.790845
2,12,420457,69.177128
2,13,420457,44.513102
2,14,420457,37.908755
2,15,420457,38.012390
2,16,420457,37.070536
2,17,420457,60.659828
2,18,420457,60.344071
2,19,420457,148.968812
2,20,420457,42.522804
2,21,420457,38.681338
2,22,420457,36.949051
2,23,420457,31.509808
2,24,420457,38.123575
2,25,420457,39.032220
2,26,420457,228.596891
2,27,420457,58.470479
2,28,420457,41.183181
2,29,420457,58.320315
2,30,420457,51.838607
2,31,420457,43.153948
2,32,420457,107.342930
3,1,420457,384.929117
3,2,420457,226.561949
3,3,420457,153.377491
3,4,420457,117.167435
3,5,420457,95.372952
3,6,420457,84.902238
3,7,420457,72.644058
3,8,420457,63.513661
3,9,420457,65.540757
3,10,420457,55.109998
3,11,420457,55.754500
3,12,420457,50.573949
3,13,420457,51.855495
3,14,420457,44.465161
3,15,420457,47.321087
3,16,420457,41.003438
3,17,420457,41.928748
3,18,420457,45.984724
3,19,420457,68.805125
3,20,420457,40.399272
3,21,420457,46.328839
3,22,420457,58.536198
3,23,420457,53.606670
3,24,420457,46.403255
3,25,420457,155.705585
3,26,420457,68.473886
3,27,420457,59.766303
3,28,420457,57.454275
3,29,420457,187.505894
3,30,420457,54.298341
3,31,420457,143.448514
3,32,420457,208.881029
4,1,420457,496.272535
4,2,420457,286.064461
4,3,420457,187.603545
4,4,420457,147.255577
4,5,420457,122.027227
4,6,420457,101.645582
4,7,420457,98.973936
4,8,420457,93.575128
4,9,420457,90.161774
4,10,420457,66.370015
4,11,420457,87.439873
4,12,420457,64.574651
4,13,420457,61.919817
4,14,420457,50.437453
4,15,420457,135.953637
4,16,420457,54.424748
4,17,420457,63.660974
4,18,420457,60.456897
4,19,420457,69.127252
4,20,420457,56.025006
4,21,420457,221.571635
4,22,420457,140.697421
4,23,420457,49.705522
4,24,420457,83.599727
4,25,420457,84.598970
4,26,420457,64.116181
4,27,420457,209.572856
4,28,420457,139.613713
4,29,420457,69.784581
4,30,420457,62.669832
4,31,420457,64.427084
4,32,420457,111.340118
5,1,420457,597.657116
5,2,420457,348.538924
5,3,420457,228.104895
5,4,420457,170.364611
5,5,420457,146.303620
5,6,420457,116.240041
5,7,420457,114.027397
5,8,420457,94.742153
5,9,420457,88.290939
5,10,420457,93.980054
5,11,420457,111.489467
5,12,420457,83.937051
5,13,420457,64.147855
5,14,420457,99.776013
5,15,420457,164.887187
5,16,420457,58.552378
5,17,420457,75.854809
5,18,420457,61.323655
5,19,420457,67.936344
5,20,420457,66.888721
5,21,420457,57.907407
5,22,420457,50.801713
5,23,420457,78.551042
5,24,420457,51.493216
5,25,420457,181.409498
5,26,420457,201.764545
5,27,420457,102.891829
5,28,420457,70.277262
5,29,420457,73.547292
5,30,420457,156.735947
5,31,420457,61.104467
5,32,420457,138.988540
6,1,420457,700.694185
6,2,420457,402.861736
6,3,420457,332.469946
6,4,420457,195.848629
6,5,420457,163.337081
6,6,420457,141.009495
6,7,420457,121.801963
6,8,420457,105.955103
6,9,420457,95.433455
6,10,420457,113.153484
6,11,420457,82.181571
6,12,420457,96.758238
6,13,420457,87.146445
6,14,420457,78.626203
6,15,420457,101.579754
6,16,420457,67.499544
6,17,420457,128.605670
6,18,420457,69.790493
6,19,420457,70.811696
6,20,420457,59.453563
6,21,420457,203.352407
6,22,420457,96.659712
6,23,420457,60.104977
6,24,420457,95.287069
6,25,420457,211.608838
6,26,420457,239.877725
6,27,420457,67.572856
6,28,420457,202.494448
6,29,420457,172.509435
6,30,420457,212.700780
6,31,420457,70.451032
6,32,420457,63.503221
7,1,420457,804.829948
7,2,420457,460.339363
7,3,420457,305.452618
7,4,420457,220.628232
7,5,420457,183.718414
7,6,420457,179.531420
7,7,420457,168.361501
7,8,420457,120.040409
7,9,420457,137.638217
7,10,420457,101.977162
7,11,420457,91.731938
7,12,420457,87.966452
7,13,420457,89.477303
7,14,420457,90.149039
7,15,420457,98.567723
7,16,420457,68.284016
7,17,420457,114.261064
7,18,420457,128.777819
7,19,420457,101.029325
7,20,420457,186.963589
7,21,420457,183.064347
7,22,420457,199.429478
7,23,420457,149.180302
7,24,420457,142.225951
7,25,420457,82.518189
7,26,420457,71.662046
7,27,420457,87.410607
7,28,420457,81.811040
7,29,420457,224.768386
7,30,420457,152.374284
7,31,420457,79.220715
7,32,420457,87.385421
8,1,420457,942.243791
8,2,420457,514.736765
8,3,420457,345.780709
8,4,420457,249.035712
8,5,420457,204.712727
8,6,420457,197.055087
8,7,420457,151.831945
8,8,420457,161.704567
8,9,420457,125.765926
8,10,420457,113.482694
8,11,420457,108.316632
8,12,420457,131.779438
8,13,420457,115.449947
8,14,420457,204.982338
8,15,420457,84.911574
8,16,420457,78.459674
8,17,420457,82.064190
8,18,420457,90.791658
8,19,420457,77.077484
8,20,420457,85.118579
8,21,420457,99.528549
8,22,420457,86.576272
8,23,420457,83.651202
8,24,420457,202.110165
8,25,420457,125.624024
8,26,420457,78.281450
8,27,420457,72.271861
8,28,420457,84.206944
8,29,420457,163.394984
8,30,420457,103.601285
8,31,420457,77.605085
8,32,420457,202.010771
9,1,420457,1018.809300
9,2,420457,570.411247
9,3,420457,385.562953
9,4,420457,282.725642
9,5,420457,229.206171
9,6,420457,198.464905
9,7,420457,169.334630
9,8,420457,152.852272
9,9,420457,133.536451
9,10,420457,127.172615
9,11,420457,116.249098
9,12,420457,104.409469
9,13,420457,115.430778
9,14,420457,147.201156
9,15,420457,123.762345
9,16,420457,100.054727
9,17,420457,146.499815
9,18,420457,94.006274
9,19,420457,88.560587
9,20,420457,84.357456
9,21,420457,173.501856
9,22,420457,108.549018
9,23,420457,202.160883
9,24,420457,81.339412
9,25,420457,94.164394
9,26,420457,127.807819
9,27,420457,173.778356
9,28,420457,146.355719
9,29,420457,191.358101
9,30,420457,84.289756
9,31,420457,170.762202
9,32,420457,119.136043
10,1,420457,1141.390268
10,2,420457,620.935906
10,3,420457,411.654565
10,4,420457,312.265262
10,5,420457,292.380581
10,6,420457,238.332028
10,7,420457,184.022538
10,8,420457,199.474664
10,9,420457,173.443336
10,10,420457,133.350214
