 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
20 5.579806 7.317689 7.938798 6.526812 7.863403 7.965415 7.634841 8.083558 10.008372 7.004057 8.147582 8.279357 11.556065 19.101082 51.070933 10.294762 17.082959 9.356456 19.595916 25.359415 9.869943 12.043981 20.872408 27.52169 55.292959 14.021383 32.102204 115.699918 23.642704 21.936968 48.386255 37.031559 
21 7.591136 9.205901 9.668933 8.652106 8.794898 9.532997 8.360871 9.656016 9.369413 8.718943 44.435906 21.999381 28.605607 25.325761 14.083343 10.52015 9.973825 14.701544 12.824036 12.331707 45.349766 43.368759 56.187277 15.344325 28.424749 38.482004 12.189929 16.346935 29.266566 39.245516 59.089592 75.362341 
22 10.896513 11.725605 10.43128 11.163017 12.608143 12.765012 8.836333 8.477247 11.243435 13.954817 10.599673 11.702123 19.56559 16.398795 10.795512 12.931925 14.068106 7.723457 22.002532 33.322248 15.366668 17.146955 18.694649 33.565462 31.712678 37.909477 27.406793 23.685439 25.200748 133.087407 65.302917 70.41404 
23 11.068604 13.735864 16.292975 18.377858 13.268531 18.275364 12.811987 10.809656 16.009706 28.536962 13.637922 12.779539 15.598925 13.666235 16.432948 12.628471 31.513079 31.766611 24.433457 18.631042 21.852915 15.252537 34.655477 34.120217 19.764545 15.385268 135.569218 81.889269 31.868196 35.550645 53.592075 32.846991 
24 17.06021 23.065247 22.513763 22.026453 21.349758 20.883569 20.374469 19.111719 19.329362 17.492781 16.643254 30.496452 14.714393 17.080887 17.104942 23.193379 15.05713 15.857002 37.270703 59.583753 30.749403 14.461494 25.941789 113.948795 113.576506 94.443946 81.872184 18.441716 36.321238 26.461853 60.784526 37.946148 
25 26.68618 31.780424 30.901823 29.989248 30.170231 28.189072 21.294767 19.745518 32.047727 20.736403 22.584992 20.744757 20.636635 28.894667 19.427154 22.145765 23.781052 26.127687 70.185693 17.980215 23.119291 43.242642 23.49412 26.696901 20.535716 67.541015 21.36324 75.112259 87.614315 42.905712 43.211668 69.920603 
26 38.256883 47.18952 41.782634 46.733166 37.728603 33.699735 33.890522 34.640712 33.904231 29.305948 32.300048 27.906056 23.911089 33.886267 26.872451 26.652902 43.552936 45.141658 34.765044 23.283288 23.298914 28.569639 28.25942 152.026325 65.35991 162.346939 81.895448 124.935464 74.196943 88.199929 108.805072 144.309691 
27 59.725367 72.118347 68.745469 66.502678 59.447012 52.232696 72.56011 47.569192 48.106361 47.210915 39.211536 42.585202 209.29877 92.696259 36.416468 36.768531 47.020359 38.23549 31.226111 35.052036 112.028278 35.686281 36.265503 51.819999 113.320468 68.282816 89.133734 123.941374 101.168535 122.913839 83.2615 92.235231 
28 91.181857 92.778403 82.12868 81.524757 69.226328 64.936775 67.9582 54.57735 60.869909 52.129415 48.022662 51.186313 47.210758 42.769002 43.211049 39.576477 96.235612 162.165865 39.403446 50.63048 45.571584 112.587809 38.010028 34.385872 40.066147 85.810034 116.335841 95.590853 40.183087 74.400864 162.161635 220.6888 
29 107.201432 140.293115 127.147594 109.709748 113.098769 107.768863 115.678465 86.136365 82.255989 83.989267 64.800197 62.728963 59.954012 64.514692 88.429192 202.730739 127.890876 63.767917 139.696968 60.198562 162.138645 53.92045 53.108539 54.836984 56.073049 49.801555 122.166898 125.544484 51.021218 156.581346 170.942203 118.393155 
30 179.9237 237.708797 183.830939 196.168627 193.690453 139.964862 136.552686 155.427752 148.334679 112.298457 93.857291 108.920258 98.723017 110.917167 111.116315 203.233303 203.021367 164.913169 202.5573 103.075087 92.135623 139.372857 146.077708 80.225279 135.946894 68.674432 91.220232 142.46474 253.45354 145.939449 144.587419 183.306606 
31 276.833674 465.574408 355.922827 367.00672 309.974561 252.793411 283.728546 200.054922 188.185764 195.649864 168.789274 140.128929 199.622157 162.042249 130.899316 260.437812 156.394499 204.971441 153.262211 202.498041 124.03893 117.498269 135.396181 123.522859 136.069358 202.51837 184.270397 119.616682 111.759608 136.497238 217.054796 194.097446 
32 463.121256 839.099069 666.93682 493.207677 527.540248 512.199742 443.497492 421.001895 413.545571 364.45269 313.023798 279.464893 286.603828 476.528834 236.924879 268.206408 224.750204 234.92831 204.523573 243.69343 185.783251 286.270139 203.119629 185.155647 276.849546 270.889118 252.234129 202.472382 215.340673 183.2952 257.495439 200.420212 
33 737.790953 1417.361533 1124.481941 1013.218368 886.600421 832.065276 713.498463 696.589296 662.486404 623.121813 511.529929 488.651892 605.922094 467.927924 667.934269 369.085131 355.751313 523.692795 358.127445 603.684583 375.983559 331.302949 387.464835 385.874686 342.16946 315.111419 362.639889 359.729511 317.263655 291.028661 289.874219 266.963204 
34 1175.17042 2310.419341 1780.714086 1650.71889 1675.571863 1313.6125 1326.163388 1243.985187 1114.951889 857.614137 792.080548 930.242951 807.036872 688.701278 732.677049 709.387788 790.659945 749.276601 682.892411 665.662538 686.828935 603.148896 539.895779 597.643198 589.11082 665.165425 531.639768 450.958059 525.524384 437.365376 518.154866 506.02024 
35 1935.781642 3848.943859 2889.963879 2578.155385 2457.605815 2330.968624 1905.229847 1862.003565 1947.336822 1615.792287 1394.760128 1427.07659 1289.716406 1232.137652 1103.447938 1212.971639 1213.777926 1085.265962 1133.056288 1063.839214 1091.251836 1004.303124 990.078789 908.144098 1068.718053 846.936427 866.247487 842.112366 894.573453 766.477902 1019.761724 880.047479 
