 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
20 6.320141 7.231865 8.537675 7.615766 7.528568 6.233754 6.846532 7.793593 6.645596 6.637535 6.388738 10.360129 7.122419 7.058615 7.056544 8.697069 7.912053 8.53278 18.932747 9.53641 16.492811 11.671012 14.388117 24.713622 13.654015 20.11438 118.331738 97.146544 15.85107 17.294656 19.229516 13.643857 
21 7.949313 10.499139 11.180118 10.115852 9.552068 9.503082 9.843309 8.142233 8.656546 6.60294 9.329845 8.445368 8.929662 9.300193 7.941524 10.190098 11.004546 12.911766 11.913473 10.744923 23.936742 9.04932 16.6626 13.653113 39.181152 53.150204 32.949941 16.931476 16.321548 18.562896 66.68803 61.225117 
22 10.865288 13.736428 15.121938 13.951016 10.418536 10.447877 9.962906 10.413957 13.340721 9.70876 10.044698 10.86534 7.999386 10.705391 10.897639 11.208822 24.100017 27.854452 12.724781 83.782907 32.373342 16.416555 16.187441 12.980957 202.776401 23.784113 14.672811 36.556836 31.063349 134.168406 58.120348 34.253986 
23 16.974749 18.547111 16.861313 17.937282 17.083062 14.31109 13.92355 10.490785 16.8045 9.944456 11.3419 16.256364 12.560039 11.543489 13.358991 12.752563 16.006212 21.623594 19.167457 22.928575 18.082128 18.311589 13.004042 20.516328 17.429547 70.142979 195.512169 18.372546 41.256948 23.970064 125.443383 85.949374 
24 19.525866 23.248934 24.439341 25.463771 18.783233 14.108895 19.450232 16.714751 16.626984 14.226727 16.539745 14.770686 16.877325 15.782453 11.851115 14.335597 24.844134 15.709932 16.258998 17.494707 40.945013 36.724618 24.1584 84.654674 115.428958 143.5656 71.037407 20.975179 14.792658 25.23573 111.713564 20.517109 
25 27.765385 35.374859 34.114302 32.017251 28.10879 27.55718 27.193495 23.367145 21.536655 22.716451 24.241016 19.955033 18.475132 24.48654 20.232995 18.720571 24.017275 18.556584 19.31707 29.357197 22.872492 24.250206 27.218467 28.216811 16.659644 22.398638 59.97109 21.34511 39.85005 25.125843 125.120024 44.506686 
26 40.214135 50.523463 48.344167 49.306373 45.960115 39.187424 29.486704 30.719308 33.486793 25.463584 26.043437 27.679905 25.921917 25.405943 29.039084 25.315352 26.295034 28.250973 31.41747 32.290043 26.721957 27.804543 28.563722 133.7384 31.050894 100.827674 113.428021 31.064224 27.974797 27.001942 39.204324 38.746953 
27 63.250478 75.633779 71.173314 57.353661 54.299435 51.250626 49.972139 40.520648 49.61995 41.668506 37.249877 39.476076 38.605151 33.45232 31.914515 31.314163 33.171863 34.73387 33.746462 94.917229 62.61615 35.104613 36.893583 101.757112 33.872585 143.375487 37.762465 37.537807 47.447067 43.22511 202.754243 146.65312 
28 98.121261 89.312821 81.193308 86.081098 81.116698 60.956776 52.734118 53.3706 62.153619 41.320382 50.532883 39.016612 50.164497 44.436122 42.583808 50.08109 37.599513 43.182305 73.80596 44.393541 47.452592 36.129611 43.232938 56.628771 37.53523 111.527321 41.864701 36.94749 36.444917 115.495397 120.539536 191.284594 
29 118.696006 139.696322 136.490222 111.291104 123.035479 102.945821 95.221613 81.601611 82.026812 72.476006 71.483041 66.852462 58.576946 58.808723 64.997331 65.216797 62.20804 57.506542 64.537958 59.566948 61.224387 58.339129 51.514565 54.181033 51.222562 61.428562 55.473906 54.681315 55.449812 57.350845 69.563943 49.389455 
30 175.535698 237.227962 197.810324 196.77864 169.956436 146.379178 121.116878 122.625228 138.542492 98.907745 98.092981 109.273818 103.925781 103.048353 93.811336 79.141164 91.154759 100.501943 142.327375 81.820553 90.432964 80.426146 110.120682 83.077112 86.151859 102.045632 82.227103 94.615747 154.125834 76.574053 73.02029 81.46302 
31 276.518776 484.244454 365.739614 351.840392 332.882843 299.510973 245.152575 194.194341 188.210584 172.737277 167.567332 162.296067 135.140105 143.575511 150.014779 122.239769 123.462818 148.940769 139.058481 124.621841 139.175889 117.002452 191.807525 145.361016 130.242984 238.586109 114.611114 109.289513 111.097452 117.543825 110.186622 232.920778 
32 473.05448 854.807487 643.996241 651.559007 565.230006 487.731795 449.911451 377.12979 293.891051 296.882125 248.58511 239.504963 255.054997 253.864697 222.241147 253.499738 241.071155 230.799683 220.056817 199.64273 209.36872 190.748229 262.205495 185.764413 203.661802 178.968762 169.799585 168.805823 173.066931 226.137871 153.933294 162.135376 
33 715.075202 1456.621243 1101.824217 1113.919944 976.925426 858.667365 719.245821 616.34191 596.683361 551.068022 453.734792 494.723712 434.465302 427.231034 385.625279 366.63118 406.199232 402.788517 394.649623 393.280802 435.441313 293.381634 324.461436 304.2382 426.674695 289.197452 315.702967 275.896914 286.53776 267.492461 236.817713 255.225261 
34 1150.694664 2318.538584 1829.227668 1705.38349 1567.639305 1312.485746 1294.139704 1049.637023 1145.89173 857.91149 770.6067 818.88158 787.794166 750.168252 720.569543 656.103966 603.645219 676.73797 609.579047 617.377085 623.996832 663.554289 650.592885 516.891831 573.401744 516.564274 636.997181 522.963248 516.748626 456.208924 467.895391 488.976066 
35 1854.35901 3817.874543 2879.65951 2841.126235 2475.355831 2178.946369 2055.488537 1682.879514 1794.572547 1661.847262 1745.941086 1380.829112 1426.685559 1247.0982 1165.128466 1155.106002 1062.716383 1111.543016 1068.898087 1044.014691 993.563347 887.893606 827.253185 899.366902 956.733667 922.569205 885.829039 912.117685 897.427642 853.067014 933.983409 794.131146 
