 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
20 5.850311 9.8214 14.351275 16.84831 5.051406 7.596116 6.473621 8.274018 6.43725 8.985541 11.623291 7.399881 20.172185 49.572126 65.515611 11.089406 13.772632 12.028751 12.404079 18.452724 15.049316 15.051452 23.18678 15.30382 17.728451 13.331381 10.125616 58.464519 37.495544 24.317958 22.370194 16.810511 
21 7.665981 13.93717 9.887417 18.957339 9.051479 8.54089 16.808377 8.989021 23.139474 42.285074 26.536402 44.579789 15.450601 52.788117 43.251488 14.523331 15.72523 11.226873 9.168221 12.411148 13.124494 15.947209 13.429736 12.49844 19.258728 11.527057 65.404979 17.537352 34.561052 17.085424 34.744337 18.509424 
22 7.826279 16.876922 9.753138 10.769005 11.725739 69.726047 10.682124 11.036762 21.557376 11.543546 21.750128 16.370302 33.433216 37.636584 20.574095 13.074695 14.867582 21.090205 42.895093 35.996005 52.085434 44.454423 14.388149 13.139542 112.857426 57.142336 14.622428 18.117948 12.835202 163.321615 15.494996 46.949846 
23 12.94178 22.890515 79.676243 13.779199 28.797866 15.392923 12.493036 14.735516 18.307949 16.127614 13.915717 41.304384 11.939928 20.995701 12.502022 12.049979 15.026334 22.888481 14.789537 83.045187 62.864175 18.949306 16.264112 18.98553 24.04254 29.226637 17.105855 22.502257 18.354707 17.732568 104.038889 31.705443 
24 18.118159 32.43625 22.15161 20.106533 17.054135 91.955198 17.819597 48.917749 63.466058 17.81269 85.191092 23.854962 44.332693 75.463093 45.308781 15.741989 17.761501 35.129259 17.38942 97.729496 82.923319 17.14642 24.59857 38.651047 34.634408 43.914434 34.974841 36.052824 18.683684 38.995475 24.171139 23.226708 
25 25.278037 46.506574 30.040598 27.968194 23.004942 29.50837 19.253256 25.406773 20.1839 20.174044 27.836024 30.426563 29.971798 19.952906 49.419434 26.199413 51.889551 19.335696 33.543481 20.355282 35.839938 30.470935 25.304615 98.296705 18.900561 20.989162 18.110127 94.873912 17.930729 25.211128 23.715813 27.355053 
26 39.22045 128.828231 42.400241 52.11609 41.954211 31.911689 31.69596 31.693128 35.329141 23.523648 35.093813 95.158275 30.50093 82.281141 29.93923 20.867577 28.216255 88.241144 25.581519 24.366263 33.010459 26.686024 27.196064 32.672688 24.255799 28.556395 95.453047 27.85544 28.641615 85.308581 95.611621 28.708665 
27 56.128928 115.576087 67.299107 205.468954 54.55087 50.026233 47.600454 43.203261 42.6868 133.002115 89.716812 173.93768 36.110728 109.1847 34.493829 77.539413 40.250356 39.345503 94.267119 67.396469 92.804307 38.317307 35.205773 37.114068 47.772045 145.451472 96.601191 37.954357 40.368482 35.687692 83.175767 30.538919 
28 93.311329 170.111937 77.97362 69.624192 63.085537 133.77267 55.112407 132.527255 159.72265 44.715725 44.922271 41.019079 45.68431 46.273531 41.175153 43.378979 92.474215 169.053244 37.179536 44.171546 84.026244 38.34767 37.829224 49.757058 48.601339 46.456167 44.334871 48.585451 36.942032 44.728549 129.296095 58.724308 
29 106.790355 280.602224 121.033248 115.950011 96.890032 87.280813 72.108029 75.919227 75.302906 69.828358 74.676409 70.817771 57.050173 144.180381 57.082946 175.994214 146.350824 129.71714 56.999268 61.615669 67.776482 58.335791 123.357987 121.21193 56.718613 58.814412 54.527696 54.571402 54.839669 50.127309 134.590519 47.642391 
30 170.899429 442.172679 204.561047 188.225161 210.828784 126.537704 121.661946 123.220672 141.722362 112.626312 104.860131 92.288596 189.698889 183.402083 90.586044 194.006559 162.310433 202.534329 93.359294 93.355861 164.979888 80.692521 81.068301 83.215048 72.232262 156.430493 119.841964 82.658031 101.102786 71.112399 128.520411 63.082929 
31 272.135108 809.838554 414.232318 372.501927 254.342285 274.180109 197.207841 370.131753 363.827416 157.639294 151.831688 166.18032 153.342183 212.404085 138.26171 209.87575 132.252589 233.429083 134.150129 202.641103 218.067662 117.092212 112.577188 203.708736 110.279799 125.645191 121.682187 115.669929 110.052145 111.671899 103.843009 202.488337 
32 483.238921 1384.757148 739.226267 714.252351 510.307776 662.817085 366.931901 367.393056 354.527338 328.074893 264.941628 409.550601 225.082863 223.09466 257.054907 190.914563 228.450816 214.469378 216.069947 187.344743 235.036439 174.214503 278.163201 193.991615 322.009232 173.882257 160.45967 167.067424 157.190401 263.038569 148.93003 142.83976 
33 727.172358 2320.263918 1309.885817 1157.793369 884.621645 808.452451 755.342276 786.347655 594.523044 562.973737 503.721451 571.114792 626.436506 422.732105 394.827921 496.640689 395.860198 458.181011 435.367412 399.166763 448.313532 347.972256 321.117112 351.558856 323.146231 334.63549 287.73481 324.82088 264.237448 300.975588 247.498754 223.031924 
34 1177.239505 3797.684058 2205.86886 1981.59384 1418.448154 1340.78115 1218.058967 1172.441565 1083.358353 1000.24511 950.519892 904.671746 747.669628 801.060036 763.933599 828.273844 730.015026 705.606109 654.995511 617.254343 663.032348 628.489338 542.755684 618.586682 636.8852 567.768681 514.506455 509.266461 496.2327 479.290774 394.945666 436.117823 
35 1881.048748 6097.096648 3473.120322 3241.396474 2367.95484 2250.434026 1961.900897 1973.133005 1753.203099 1634.310029 1558.684431 1447.645902 1260.045 1312.631815 1259.458315 1135.189769 1149.849343 1107.724669 1062.964588 1029.628439 1079.894892 1069.62041 919.884288 995.432004 926.034001 851.254011 950.638514 828.357212 769.834904 845.966395 748.467631 824.970963 
