 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 
20 28.82526 37.152652 37.032619 38.038185 37.046669 35.734697 37.491005 39.561417 40.10186 39.671958 42.110941 41.400166 42.848211 43.553274 45.461246 46.095228 46.579215 47.817407 48.187003 48.268865 49.701063 56.673308 54.514553 58.454188 60.61814 54.8914 59.897484 61.071973 64.126459 61.668998 70.671239 65.768317 63.303862 67.487608 69.693645 71.783175 66.568395 71.458487 75.375346 75.248896 73.121256 76.687767 78.624159 86.61448 84.839631 81.419203 80.436027 84.762837 92.751554 86.594594 89.817358 95.262712 91.505536 94.873804 90.437417 88.807942 92.167166 93.706374 116.288703 100.000693 93.364363 111.472261 105.633957 111.166115 107.923524 105.095118 105.59816 110.578966 112.956939 111.461997 113.292791 110.171967 110.724791 119.209106 118.037315 127.360457 124.203899 134.32109 129.257137 121.809183 129.690698 130.87019 131.235359 127.070863 133.770962 137.510882 132.397016 131.031539 145.93489 132.407922 142.458329 131.934715 146.663564 142.895224 143.908745 131.715302 151.083208 160.127212 150.886893 151.027714 141.046083 161.447202 164.404366 161.221312 148.084408 169.610615 166.115896 159.671133 158.404455 176.998393 166.768097 162.163944 170.310162 174.926055 168.000451 177.984647 169.709734 189.861164 180.873744 173.787881 182.257568 186.655911 197.720674 182.477749 188.285644 185.902732 184.610262 199.405514 208.717686 183.507567 199.520735 189.771603 195.398196 194.013025 206.135316 197.794067 193.841407 208.52535 200.881337 204.639093 196.294314 210.053073 210.575745 214.084068 217.570831 199.433036 219.930582 206.918202 230.032696 216.378507 233.23352 202.510812 228.881498 223.577412 237.952896 222.822692 238.790632 222.446678 228.707636 247.62235 241.01335 227.334974 248.66089 248.956198 229.50932 242.862106 245.172395 223.945405 231.229959 260.597711 261.996999 230.305869 252.068616 262.299618 262.802914 250.692618 260.304973 263.018283 243.435653 269.780741 247.850098 254.202414 260.635307 274.429353 277.95615 261.16202 267.173415 278.019023 267.035803 276.236409 260.981167 269.421281 270.793364 280.980228 286.954027 271.439407 280.197408 280.789688 289.380949 285.898612 287.570685 299.779331 311.385305 304.29572 301.592739 300.4026 311.216707 307.515987 306.579577 291.14919 298.201374 308.876009 288.211532 321.301307 306.217359 319.662271 302.591441 315.036757 312.641141 322.528849 299.48749 305.538019 345.962196 315.917991 314.97459 339.14264 327.861162 332.286002 346.285087 327.867 317.739095 335.126018 352.930013 349.388269 322.41414 342.080493 329.506035 339.96145 350.560832 352.886067 
21 36.02147 45.289313 45.128986 43.182331 43.730535 46.958946 40.704148 40.830468 43.482514 43.761458 46.61623 45.349488 45.767201 45.77657 44.585146 44.810779 48.179945 49.209122 55.178623 50.414341 53.414937 52.143509 53.24884 54.480424 56.011741 55.152898 56.079939 57.67169 62.471642 64.495672 60.674403 67.960367 65.820025 70.655458 71.20456 77.246943 75.658912 76.785346 75.931763 72.763207 75.674436 79.307025 76.565358 78.635513 83.268858 79.246977 82.513752 81.764101 88.882363 94.269976 97.079135 88.496277 89.230531 94.076677 90.318665 92.924388 96.081331 104.895148 92.859977 101.053606 101.103198 103.643738 101.77426 111.538278 106.573509 107.998905 101.415827 104.575334 110.946896 107.654329 116.140311 99.837098 114.668787 121.330714 122.390042 120.993388 126.302283 125.53531 121.269576 122.216951 133.248291 131.549977 124.778538 139.108856 128.092212 139.546907 148.20906 144.423846 131.212393 144.605789 148.872553 144.843997 138.282665 149.575627 142.091169 138.64957 148.234721 146.364217 141.843658 150.860652 154.484195 147.32911 163.869889 161.817376 147.451708 166.833085 162.183446 164.226466 160.871283 163.904854 185.702053 160.408531 173.348289 163.356201 167.092143 172.889067 178.327108 167.960097 171.620273 178.257307 170.521489 181.879822 185.320267 190.01289 196.515647 182.829896 178.573464 189.459232 206.774686 191.362263 203.924919 197.353449 193.358257 207.487512 199.158579 196.390353 211.431381 209.513528 209.501147 203.950579 206.016244 204.284635 210.759935 212.440154 214.705471 210.77174 207.083078 214.69232 220.28536 219.467253 220.286129 216.837344 229.708391 224.403282 232.972153 225.998688 243.604701 225.669509 228.793861 238.190911 238.356623 225.5471 237.120419 235.895892 251.835026 242.960007 248.407093 241.15956 241.137427 258.662346 254.143262 269.94331 260.114561 255.705311 233.210939 246.33944 268.954295 273.049314 261.338383 264.112512 261.711316 268.239415 273.365855 251.425398 268.375681 284.38744 266.8468 277.687789 275.667483 274.171386 274.395351 285.450424 271.689483 276.05344 287.927902 292.178432 262.911144 296.316434 307.266549 289.873147 293.297425 302.222293 287.626758 297.198822 276.635709 298.923184 285.983682 284.113498 302.677923 297.607042 297.192344 308.386441 290.869603 306.968743 316.702286 292.070715 295.03686 323.686205 318.661581 305.333943 308.538488 297.803098 303.714926 334.761681 313.706756 319.679015 329.049058 339.029534 321.221688 321.359238 361.759356 347.907057 352.362883 332.614091 336.182074 351.138227 344.604802 334.483696 346.765738 341.414561 
22 47.903694 58.246967 55.178495 52.609276 50.2254 51.01778 51.897349 48.315443 49.554983 49.187886 46.882153 48.564622 47.52736 49.552671 52.328084 52.376651 52.411872 55.899469 54.996103 56.197856 58.186278 54.42897 55.699434 62.258776 57.083516 60.395522 62.219772 59.36102 65.248275 61.355859 67.095814 71.894483 71.963899 74.483333 68.472645 74.035916 72.746143 76.352362 78.931718 70.858443 77.432478 75.601364 82.210941 81.929236 83.246788 94.450573 91.487315 83.754381 86.963484 89.629128 94.351582 99.766912 94.492467 94.084375 94.442875 96.522716 97.686554 96.495132 104.140363 100.666686 106.975825 99.533067 101.816922 114.142073 104.754968 103.134732 105.014796 109.985595 105.637295 106.063989 111.204798 115.250481 120.036385 114.95723 113.417315 118.456311 122.354244 123.874015 131.893526 127.440972 123.372386 128.996026 126.887442 140.543556 131.53246 132.169008 137.377629 134.877828 134.907018 136.361542 137.013421 134.802702 139.485509 146.311096 147.258666 146.257974 146.871683 150.062629 162.589482 155.581439 165.977768 156.121112 151.622366 174.064772 150.499971 157.685983 163.393924 161.30542 171.966582 159.460833 162.863552 160.941852 167.341963 178.035074 182.841379 173.609336 164.148323 169.363424 163.531408 181.878925 176.232958 188.569529 176.545135 188.169459 178.662125 192.152783 188.933673 188.131928 202.632643 194.095078 180.333684 210.713167 191.604706 185.038756 188.532704 201.83853 202.610701 205.085803 210.724715 211.61788 209.091903 196.362316 203.727577 207.38063 212.04156 212.719486 219.283577 209.182169 212.627681 228.495796 228.01457 238.69607 227.842378 242.049711 205.183833 226.878962 242.741045 241.567906 223.012463 246.129268 231.180302 224.514012 232.301668 231.929762 238.850362 243.980203 254.011296 254.060373 249.874769 241.959316 244.65075 257.760519 250.389614 245.433763 243.009086 271.17592 252.536434 261.134691 260.94601 253.716632 269.931249 256.060794 263.620635 253.746465 257.245739 273.673993 255.688436 272.545889 272.58605 282.662374 268.627618 283.943488 254.137809 292.927763 264.115785 287.441029 266.102475 291.775794 303.039755 306.496432 284.893623 283.911408 287.072138 297.775577 303.206368 319.703523 294.197968 304.997642 305.589279 309.027479 308.797161 286.812053 297.339835 316.586743 305.939823 306.386341 312.846116 319.274647 308.394267 303.555052 290.570513 310.086293 327.636364 323.254314 331.324701 332.552694 332.800333 309.651835 312.081838 342.304202 320.777736 344.869507 329.507188 321.873185 345.581435 335.20724 366.702182 342.88981 325.199431 355.286109 
23 66.526501 77.754792 77.783342 70.203227 63.798307 56.531076 59.422095 56.484498 59.959524 57.966225 54.50461 55.192096 64.159564 55.860657 54.590256 57.251858 57.561984 56.460056 59.430436 56.17848 61.24423 65.320321 60.00411 65.202084 64.718996 64.837169 70.155432 71.008887 68.236298 73.203505 67.601419 73.339579 75.467215 73.787509 71.564598 77.76153 78.129845 77.198312 81.300196 78.838565 84.650821 79.813915 88.872866 84.748082 83.451315 84.848547 85.630662 89.201278 86.301724 90.514147 92.311065 97.442445 94.169704 99.538842 95.690179 101.431223 106.152266 99.886369 105.178071 101.201228 108.507591 104.272908 107.808429 118.982575 117.571549 107.727017 110.775602 108.905737 119.181967 114.384323 118.767078 115.855143 124.809717 122.472162 111.389436 116.298326 120.841916 136.690594 132.739603 133.158152 127.88454 129.3041 132.25286 132.059431 140.697014 130.602663 142.460125 139.485959 141.092017 143.225494 150.487784 142.810346 150.530256 147.839528 133.122803 154.090668 139.462671 150.423436 143.285927 151.712696 171.216223 161.754955 151.172126 154.403552 167.854755 163.489259 171.246056 157.642036 178.369386 167.536031 179.827952 166.736338 182.224977 183.949658 169.72263 179.827822 181.774289 180.19479 173.179497 176.409449 193.47874 183.466443 179.825963 196.346471 189.820105 177.055361 184.46245 189.141344 186.749129 198.979652 187.330246 191.455802 194.090329 190.24186 204.810643 194.49335 217.447137 207.4342 199.66361 214.162078 210.054037 211.842935 217.558383 214.40529 210.722916 223.148791 212.985282 224.348427 215.57272 225.509442 219.757364 231.761931 229.041179 227.556053 235.399012 223.983257 237.26894 227.48279 245.173872 218.358463 247.131049 234.580649 241.840373 248.113328 238.468831 226.551321 241.64951 250.429839 253.693921 235.543488 252.811275 247.217915 258.640085 263.581373 272.507459 276.140754 251.208424 260.79486 256.729419 268.946082 268.756249 257.786693 267.571304 255.654243 269.63158 292.24278 283.165477 279.913072 297.209472 270.339789 269.419421 293.536852 284.57362 298.127019 275.44448 274.985643 278.767135 287.250232 299.055342 288.649646 282.39953 300.899608 265.04013 289.287862 276.35394 284.715272 326.646387 299.766823 285.318778 303.684065 301.869375 307.970524 285.641992 317.615791 316.682526 325.086264 307.917533 325.443671 325.936254 319.214534 332.926399 324.869548 318.340806 322.034921 328.134399 288.187924 306.232436 317.934319 330.228035 324.075371 340.753317 344.361719 317.672311 337.150624 323.038755 334.713373 359.630691 309.905055 349.294731 345.245454 
24 97.614829 113.834195 99.934165 84.074197 83.309467 78.475767 75.384199 76.642152 72.520123 78.223254 64.505231 68.579013 65.599268 66.108467 63.526161 63.827497 64.243542 65.794234 70.58848 70.244094 64.253165 64.942577 72.064495 74.184628 76.155279 68.044217 76.904354 71.535151 71.211746 76.130772 76.759941 75.959605 84.11147 78.320129 81.279088 85.618921 81.035877 84.821026 84.088886 87.134009 75.512061 87.323843 90.381345 85.290577 94.083798 92.499041 90.789758 89.955164 92.825973 88.906164 98.702194 102.572862 111.920126 101.373228 103.837167 100.11675 102.717212 112.171616 101.354109 109.361367 108.214273 107.165661 107.782126 109.751365 110.025179 110.729476 112.682482 113.987398 122.791718 125.463521 122.050407 118.646017 128.548674 111.897866 118.492687 128.632204 128.712333 124.155271 126.60471 125.499769 127.06868 136.509228 130.534017 137.166561 145.605391 135.08415 140.664873 141.426137 146.290117 142.26939 153.153747 144.399596 153.35853 154.475727 151.084683 159.517033 148.590332 157.976348 150.007005 157.944078 148.789021 148.160495 161.65359 153.940097 162.708108 173.420528 154.656837 167.114725 169.358614 169.449265 164.315577 177.608956 172.594403 179.95703 174.68605 182.720318 170.298871 179.555676 176.737538 176.139548 177.104183 177.406354 186.520865 190.026298 193.83602 182.36708 204.824756 190.925368 214.11935 189.713478 197.229758 208.369452 197.977999 202.338363 205.686679 208.368618 210.513001 195.980145 221.815331 203.436697 211.630519 233.847934 200.092357 221.435019 212.925296 217.115522 238.137598 212.698765 221.304718 227.672302 227.773541 221.321334 219.524417 246.555323 240.93771 222.640492 230.685922 223.916281 239.233687 243.49519 244.642859 245.798741 226.602581 250.848 238.473386 233.700378 250.648607 246.278364 242.496937 250.445043 254.373195 271.731376 249.211086 267.879313 260.180897 262.361206 266.418888 274.204618 264.058559 269.818401 259.620309 269.845153 258.862703 264.57475 269.786836 260.949602 272.764337 279.011887 278.277697 264.800639 289.954497 274.208982 281.626718 285.907466 286.744946 295.342882 265.518983 278.978846 289.553014 288.567911 297.553215 287.094912 288.134481 309.676024 281.60189 301.843651 286.557292 298.517466 318.928595 306.872382 302.173021 297.992292 310.877902 319.762802 300.215459 283.411385 325.918355 328.468968 331.205821 311.822459 330.647032 317.666022 342.954028 307.053363 321.685467 343.246511 346.745208 338.548307 325.83784 335.231104 323.062426 349.742597 345.225695 347.843222 334.72197 315.36959 345.863718 374.243484 356.314193 352.491065 
25 146.945461 173.640323 140.311187 131.520658 108.939868 114.45804 112.287993 94.426452 89.421458 83.957241 79.68708 80.898263 83.258337 90.682296 77.254511 81.294163 77.262789 80.243689 79.605473 80.849761 77.684608 76.905957 83.370479 89.106906 80.935474 81.695775 77.000842 89.447504 82.66952 91.006217 83.105838 78.978808 89.491386 100.713007 88.190257 85.027797 88.019669 100.047077 90.612239 94.105547 89.741078 90.883808 91.79141 86.74093 93.329078 96.131501 106.47458 104.021484 101.535601 95.719944 105.737633 104.796862 103.606528 111.093553 106.892168 110.199682 108.925498 119.15836 110.04417 109.543568 109.845225 111.336573 116.830622 124.01073 111.234887 114.011326 116.8797 118.554788 129.179704 118.03616 129.033172 118.155746 114.646526 118.335635 138.27067 140.282316 121.031881 135.958072 128.009322 128.091377 132.832309 141.2891 138.341754 146.830818 142.619292 131.318826 139.63794 152.541196 147.50823 133.378397 144.272633 152.429501 150.847437 153.017226 158.198327 149.276985 149.988721 147.252637 156.690039 163.676912 160.016096 162.729213 167.919166 174.144326 175.327537 160.755995 168.792445 165.579623 171.018176 169.867491 167.69456 164.973421 177.706793 175.042047 175.715292 176.073726 171.761221 179.592244 188.971332 189.109779 193.123769 186.061963 183.758219 175.831156 180.489903 182.366888 200.115004 189.372111 196.560941 196.328379 202.940715 188.216098 202.753125 202.478733 204.834317 191.312223 216.146267 212.654049 213.900261 207.756386 216.297479 214.383029 224.28331 210.277425 209.660765 226.549204 219.210056 210.14719 231.263768 213.016333 216.626209 221.191164 232.689229 246.421752 219.310523 229.562182 262.006879 237.991454 230.086071 240.05327 242.054009 236.015092 260.45625 228.484763 248.473109 260.065353 236.792652 250.536912 247.346802 242.058692 260.811926 261.304381 266.143853 248.677892 257.253886 260.449514 260.812439 269.311254 281.106358 269.89744 273.927662 262.480213 256.971474 262.910695 284.342018 276.315578 282.788055 281.654883 284.772691 299.367071 296.852965 303.949539 293.796745 284.425613 273.806536 302.600487 303.538241 291.111853 293.628849 309.190305 309.411448 306.066208 298.053882 320.809941 301.374097 303.569551 314.904212 316.313313 287.086701 302.016036 340.990756 300.53341 322.978768 313.145913 296.94278 328.119322 328.591246 306.239813 336.548145 321.958511 344.099709 330.043526 347.565301 347.567548 330.728573 315.988239 330.791253 351.111859 341.050482 344.685573 344.693911 341.339117 356.809344 342.840024 342.7785 353.695769 377.830394 346.099873 341.557693 354.778643 
26 227.118709 288.14019 219.329707 185.319306 174.397289 166.157148 158.097601 134.563018 123.476189 126.385045 105.422053 117.812067 112.130363 106.037237 108.870005 102.065395 94.496894 98.8774 100.770038 96.630178 100.414108 96.027891 94.837877 98.999552 92.771764 91.819381 92.348211 95.911385 96.052461 95.62583 102.084129 100.485064 96.617153 101.421022 98.585816 101.49371 99.980291 103.6132 104.443239 96.968595 95.176554 104.013656 106.728507 107.517743 105.97661 106.593717 104.64969 109.940366 103.635141 107.047678 110.33197 114.425898 114.613679 112.768771 114.1057 118.267375 111.927954 113.949803 118.122448 123.324013 114.982506 126.340393 122.291501 122.107826 115.444229 124.132751 117.258535 126.97604 128.614562 131.902574 125.552695 142.559565 138.89894 132.342676 142.054728 139.560122 134.554871 143.621972 142.288252 149.184154 144.02153 143.770171 144.571531 146.941996 139.835155 143.495201 146.581572 158.488306 149.446353 146.416952 153.665256 158.522887 154.542193 186.774277 163.941743 169.363233 159.4489 158.91975 163.358189 170.882746 163.385969 171.116207 165.711333 159.017714 165.836307 174.477033 167.434024 169.632683 174.186349 173.687925 173.597083 183.695862 182.18642 184.964527 181.540379 179.957416 188.810688 185.625966 178.255961 188.425564 189.900105 192.223803 186.908683 189.392896 196.617654 193.828 207.398593 217.465874 195.184174 203.920876 192.694893 212.122589 213.010302 190.811685 214.50242 198.750875 195.920546 218.63189 208.580586 216.62281 223.420938 209.527451 236.507739 225.989835 222.97102 216.374914 222.513978 226.185893 214.665439 249.914289 236.096313 245.008414 235.139889 236.345941 231.43692 216.888028 266.484067 233.238331 258.904852 249.434537 253.483685 254.516452 256.341216 262.103048 256.417945 285.113547 268.066646 264.480312 268.439708 247.981039 256.997714 251.188345 273.898599 267.04626 277.855492 270.033962 259.695884 272.904452 276.143 266.452632 244.366222 274.677568 268.427069 286.975263 275.835826 290.130921 287.625539 288.608587 273.485632 280.640397 295.675205 305.704824 293.953025 288.398607 291.735056 317.924632 335.510756 283.72953 286.743727 301.162002 308.000163 314.610315 315.91183 332.551283 281.856586 308.148875 321.509554 326.199419 333.232608 306.509905 311.930238 315.688122 319.01219 304.398241 336.874436 326.794841 325.146761 341.366768 330.956452 348.644649 336.815159 330.473365 359.669374 327.829919 341.17058 330.192173 350.212853 355.331337 377.080356 351.35135 335.115432 354.181744 349.955785 340.893944 360.442701 359.297982 379.055243 363.203102 373.272368 372.81924 
27 356.933547 585.57196 420.275518 342.927469 280.075063 234.105836 236.760124 192.779962 182.298948 166.935926 153.347945 162.846872 135.071961 150.449227 148.459264 135.59059 128.24907 131.706448 126.272002 120.486625 127.905069 123.459894 119.618927 115.856042 119.523595 122.549019 112.437924 117.205159 122.652631 119.898709 113.571157 110.917833 118.5451 112.792122 120.837939 120.65343 121.101874 116.116189 119.337865 119.184213 121.115602 118.2897 119.428324 120.228468 116.029455 121.990229 118.273148 120.852118 122.294196 124.602496 127.985775 119.969279 128.672748 136.058795 127.430001 123.255301 126.543892 132.941437 130.465693 135.925032 122.999709 135.540743 131.211299 128.526476 133.79348 138.329884 130.650523 137.386486 148.866265 133.37705 151.796227 144.547664 139.81501 151.366003 149.119933 149.158106 142.075771 144.466896 152.942614 138.568605 163.485152 163.307764 160.061003 147.946537 160.163845 162.730818 150.610577 166.701823 157.423141 157.926629 160.776141 170.693809 170.59225 154.532889 171.085989 171.014007 170.640881 173.389412 165.345714 174.131045 183.738909 177.071657 169.04034 181.936858 171.874198 175.306237 181.980355 184.362495 175.383352 190.253279 193.383919 191.176407 174.998486 194.2026 186.689337 191.460871 200.009343 197.354989 199.341165 207.942117 202.704303 191.402617 220.239422 203.96758 201.1207 188.326188 194.01206 196.2827 213.279497 217.445278 214.374561 205.666278 201.154123 205.839753 219.463788 211.99633 216.343222 202.192474 216.809563 222.132832 224.340792 236.859309 243.720436 217.985528 248.429549 225.637817 232.654008 238.755989 244.27339 249.780783 227.605389 256.158503 234.796595 235.078621 233.020782 242.149087 232.16784 265.315805 247.424559 261.935859 237.600492 276.476797 237.666765 252.411204 237.198305 275.314565 266.99609 277.196556 249.539558 260.926508 271.804386 285.369334 273.946587 288.195428 279.547902 279.759998 292.204221 269.697147 285.669708 278.484403 303.645829 291.548942 281.673743 305.865661 319.265409 288.471553 304.230667 299.789022 299.369124 293.369342 312.777661 308.297266 309.628933 292.268441 293.51908 323.687104 319.869173 329.346288 309.599228 312.657628 312.332811 319.690694 340.238792 321.640045 315.808477 301.291532 331.581579 317.240291 330.12789 326.479775 336.959186 322.393161 326.241439 342.753287 346.349435 330.857783 327.791683 347.039616 331.342474 338.351672 346.30427 349.737143 352.184339 354.054973 357.443066 374.186193 351.976734 361.761538 364.387724 380.762216 375.975478 385.870757 370.700264 364.015176 372.662639 363.47762 360.666601 370.546034 372.83605 390.783559 
28 565.835872 1063.79869 747.067279 571.231892 517.123053 402.065359 411.149651 334.538742 280.556355 264.511557 268.810075 208.71313 201.833462 196.887619 189.290567 195.276813 182.539851 181.076793 177.966364 163.971385 166.133665 155.667279 168.598889 165.853502 162.541431 150.936292 164.790452 152.950375 151.721037 153.318883 143.104817 151.236923 144.024801 145.369171 143.882763 145.826919 143.045475 145.837312 147.80065 140.596805 142.543076 139.195722 140.001573 145.827303 145.008233 140.225345 138.883286 145.503576 152.784022 145.999304 154.572281 138.169113 144.946263 144.540929 147.419118 151.25078 140.627469 149.496845 145.337222 147.677344 149.78657 151.58753 163.266255 145.889275 147.179821 153.554395 150.334965 149.959788 151.625509 158.482211 161.67861 161.41487 156.207207 163.060061 156.058176 163.738502 168.378004 162.277304 171.368912 162.477405 170.044046 179.615406 173.610234 168.591767 177.079162 173.905924 170.262751 181.724311 171.66595 174.115455 179.511859 184.110946 172.36646 176.551937 177.586053 182.573788 192.48132 187.166844 183.812494 186.605165 183.971021 188.955999 190.564623 190.338671 203.012375 196.356736 190.243463 198.790202 204.362198 200.812625 203.177319 188.440385 199.280988 197.841734 193.321305 206.266577 200.49583 199.10501 204.206558 193.933151 213.743338 216.309799 211.17861 197.254842 212.536069 211.808101 226.144641 220.204139 217.341475 238.355148 231.160094 216.767415 235.514299 228.20787 216.37453 229.561861 231.340496 237.854034 228.469172 233.199325 236.747167 234.552293 255.059654 240.771872 255.379659 244.153612 258.253293 269.913478 263.897977 268.981946 282.214829 259.194193 249.338818 259.634359 264.3112 267.558153 255.487119 266.666078 244.970241 268.475378 258.513379 269.410374 288.190039 286.957171 296.971072 267.137231 296.423894 258.087773 305.554892 300.53168 295.364565 281.929209 269.933623 307.185972 287.52071 299.976995 294.474543 317.905704 309.650615 319.94218 298.269954 300.67391 312.314335 316.011657 321.963322 313.821658 314.305387 330.138281 323.002507 317.293411 327.823308 342.182307 322.538858 325.422756 346.160371 309.78252 324.927159 334.158624 344.715534 307.47358 341.568856 315.431308 358.348679 337.109245 326.846357 323.963166 331.874832 340.708985 359.298367 338.541251 353.654774 358.137416 368.544717 344.115106 364.773873 375.791804 350.372985 356.734794 344.898248 363.809944 330.999886 359.236265 358.003204 374.818569 367.704541 356.5712 358.455818 371.023668 371.915232 385.210343 365.553102 375.750678 374.178751 378.413691 379.942058 386.478755 362.262844 382.43692 399.536749 398.075874 
29 902.870183 1805.977098 1261.471567 1071.750841 936.881992 754.003791 720.738102 562.740839 558.239269 462.399355 433.290658 420.940037 363.973602 342.199758 307.71833 294.734113 276.585991 291.645303 262.80484 268.197971 217.8866 224.518117 227.181582 203.242437 203.950194 208.203611 209.351217 204.74341 214.563049 195.559224 192.266271 191.670913 188.70695 204.681242 191.36977 193.151357 176.883875 197.377123 189.432286 181.555134 174.855484 172.144804 181.873279 177.67247 176.817668 169.307996 183.300601 184.753907 167.837498 181.257391 180.722145 175.916031 177.014944 173.2765 172.634501 179.392083 171.664155 182.371765 173.1777 182.387354 164.317949 170.259544 179.20693 176.998841 180.121846 173.334817 183.621698 180.690451 177.864357 181.363311 177.652068 184.652669 176.535962 198.53108 191.399539 186.631404 184.852448 188.029343 186.418346 195.746495 193.564257 189.03786 188.74801 186.258729 198.44909 192.977176 192.979421 194.736692 189.016819 192.239135 211.161482 204.001327 199.391271 196.790105 211.6574 198.490663 209.186532 199.731999 208.736998 201.708423 199.400574 205.944007 216.470186 207.992285 220.288118 204.404285 200.064 206.574201 223.298147 215.049216 216.576362 201.807157 220.810019 230.725505 224.670101 225.541327 214.420239 227.735238 225.280154 230.028654 228.460448 224.822918 222.132639 251.232291 233.630707 239.05553 229.049584 245.505873 233.937752 239.781123 232.54623 255.391786 237.049402 233.712952 253.056154 261.659544 275.251952 238.689331 282.863052 258.38603 281.497766 254.142108 260.83021 252.086323 291.363856 271.4251 276.968354 280.143132 276.007054 265.58673 268.668677 286.454324 313.258248 303.172494 287.654986 278.355325 320.92029 301.972346 322.979988 346.170123 297.151284 315.142803 291.553946 319.661825 298.403784 333.416928 302.876355 325.45105 323.056845 320.256541 323.278373 323.65477 354.91696 349.982472 325.069776 331.206977 313.358074 335.799902 336.304676 332.159359 313.281281 343.392848 341.694986 341.328531 354.2416 321.12135 332.57053 344.355367 345.001793 339.432813 361.741328 354.628455 336.160777 354.280414 343.603278 355.828091 356.392848 366.37249 339.601862 377.562289 361.99891 373.631571 383.662986 361.156426 375.814962 364.442641 372.527528 388.311791 372.061056 380.798848 390.83867 361.736709 403.084779 388.86898 367.051892 383.623596 362.306662 387.299939 384.799496 412.342101 385.338462 381.752771 387.718165 399.357885 408.347357 406.321726 385.239213 408.600257 412.664031 402.693628 411.329605 426.697377 417.124863 428.950182 419.810136 414.908433 419.717562 403.495052 432.598488 421.081562 
