 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
1100000 287.905756 496.541437 265.918654 263.08011 216.561809 190.157102 161.211058 170.629491 145.04699 228.637034 122.794054 121.862089 116.117161 113.069387 110.363892 193.206762 221.87294 165.701775 135.250624 94.952394 177.251606 116.69926 104.978144 85.484799 95.922051 168.762119 90.166725 119.389747 83.008783 86.065192 163.316027 199.934809 
1200000 326.024947 558.711403 293.642231 373.116609 219.279827 332.144246 168.938962 183.391811 166.156028 171.93254 206.67949 131.494369 248.71399 118.376886 123.833949 104.801226 156.229765 221.381544 98.647946 112.234022 224.372976 110.67586 199.508342 93.511207 108.539286 175.380824 96.409397 103.92052 91.433189 93.496232 150.958986 197.414107 
1300000 345.959403 617.364524 360.697468 330.389768 266.059569 215.27794 342.127363 174.063893 257.201075 165.040578 225.984695 133.290157 196.339999 147.482472 124.346168 252.771759 129.172676 123.983766 213.51478 181.56035 109.180919 108.611299 154.00277 110.735207 108.134625 254.726295 103.88938 94.640993 95.972784 96.612118 97.53072 221.629347 
1400000 370.744146 675.548246 374.922219 344.850648 312.537574 280.877768 193.483945 190.362931 176.181476 154.379858 164.556385 179.308639 161.760868 162.148026 137.967249 136.035919 144.668703 137.250002 122.505978 234.698626 127.586605 108.957913 178.283012 109.525638 118.773277 108.814052 110.936951 187.818877 108.374454 115.476079 96.135925 132.561221 
1500000 393.00444 1240.503972 425.688312 390.90406 247.872049 314.096538 236.130234 212.544125 209.143489 196.24437 170.060815 147.883438 257.048346 243.036132 145.944469 134.310649 133.108289 133.021881 139.319579 275.087391 156.319038 122.096729 115.747468 215.791402 195.278626 180.788064 227.067848 109.116306 119.608161 228.566869 107.566684 128.999991 
1600000 421.651839 803.36875 455.757303 415.24866 347.330776 350.31734 322.820109 237.706283 218.976272 198.385552 173.013357 318.092309 276.914576 170.934418 142.034978 147.654675 135.26811 150.472004 142.424765 142.796048 164.878779 152.782955 158.446589 126.975383 141.594151 120.461408 124.304768 242.292274 120.977837 107.382929 132.330035 107.602884 
1700000 442.075262 819.311871 472.766381 433.223238 361.547683 287.450369 251.718116 267.46722 250.513723 200.100401 214.011544 180.637776 180.237583 210.540589 171.183817 176.527397 277.060043 251.569527 151.579243 158.123119 259.475775 133.382139 129.489717 124.485723 220.38959 156.525954 146.781103 138.27143 127.526653 117.766561 207.199515 193.622936 
1800000 466.575336 892.251621 564.449505 475.512408 353.851888 334.027326 334.425904 250.482383 254.551044 209.535551 207.916256 276.557799 203.130918 194.956285 168.637463 296.275184 161.393398 230.039509 206.207147 140.815271 259.239699 205.275093 226.713336 151.00796 206.579565 134.361792 147.917083 177.292051 120.004398 121.19208 205.509418 227.923839 
1900000 509.758034 927.769133 791.226759 510.414939 396.699838 520.027597 297.734188 288.316209 262.138574 258.156395 217.054232 286.551747 189.164468 202.478929 185.227555 272.255792 260.782785 170.145842 182.599155 177.647269 166.697983 174.025376 165.936958 146.979229 140.727592 149.114681 142.827865 148.788338 158.319151 276.22303 229.499285 223.631494 
2000000 563.354567 1023.974533 673.964916 559.796268 439.043961 486.05774 309.413398 293.38764 461.626997 260.639211 209.71747 209.844245 216.372279 266.908684 196.910783 190.976359 184.555593 197.804905 172.283963 215.329932 248.763419 173.554813 151.745079 173.609807 230.913383 149.3729 150.464552 180.902196 131.629581 156.925062 129.379552 128.982159 
