 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
2 1.928918 2.287534 2.30634 2.496077 2.733955 3.107502 2.487756 3.074843 3.894852 4.148536 3.624532 11.544169 5.204369 8.379118 11.130053 9.337981 10.665674 37.534863 25.360838 30.068242 41.432168 22.127287 19.212278 22.380805 25.407864 5.679806 22.667883 16.867535 32.231177 27.395976 18.105512 24.908761 
3 2.032889 2.528654 2.744379 4.035836 3.600888 3.786804 3.114782 19.153054 13.312442 7.310307 10.187492 4.504717 12.148978 5.618089 8.924212 24.567922 6.483653 38.094141 17.603689 12.213385 15.124766 17.211359 53.097379 42.952407 4.925577 24.658394 45.274661 71.93664 92.050728 20.254595 29.397224 29.68427 
4 2.008477 2.601594 2.869894 2.918026 3.549558 3.5672 3.580017 3.933729 4.94567 4.901297 4.99559 4.138895 6.897462 20.782584 17.171045 7.451863 8.193971 55.143663 15.4268 72.172887 17.582456 35.626453 35.089549 63.35357 46.122537 35.355574 21.293722 29.270791 63.600853 41.470319 39.959497 63.73961 
5 2.312912 2.81485 2.697908 2.888127 3.176031 3.797366 4.385501 5.588691 4.022086 4.963132 5.23425 7.531877 5.133514 7.965442 19.600113 31.212791 8.015512 10.922405 26.652803 15.33953 34.726149 41.378747 21.580073 19.58934 33.128227 94.595817 53.106783 43.934163 116.301369 41.930433 38.836493 64.677481 
6 2.443569 2.808054 2.878471 3.044462 4.150089 4.637962 4.331164 11.453093 5.479821 5.264781 5.362892 31.197454 6.56392 9.685953 6.689406 8.408644 28.424784 51.428888 16.017163 40.274286 18.434325 12.251771 21.217957 70.163784 16.926884 12.375302 31.183495 63.07936 19.951889 47.206078 24.623284 137.017875 
7 2.928932 3.34991 3.391582 3.563961 3.685111 4.80232 6.005455 4.93204 6.73381 5.356723 6.606242 5.988535 20.64497 6.635402 21.907174 50.146159 11.697493 10.065834 61.970087 28.36588 17.039209 15.593711 19.638472 19.856077 14.136521 28.258171 64.413592 33.736362 34.949174 49.771839 33.282582 71.150004 
8 4.995561 6.039512 5.141092 5.592636 4.997154 4.649654 5.395848 4.603696 4.681317 8.363244 7.714151 6.828373 6.473587 7.681092 30.397946 25.442077 11.44042 9.691393 7.928492 71.269694 43.083872 25.896741 53.973382 15.600688 14.893447 62.482082 20.91482 17.467855 23.739247 17.910993 84.935047 39.936488 
9 10.017365 12.274591 13.367565 12.194201 10.894261 10.544865 9.920516 8.853959 8.61868 14.911123 21.391493 9.035322 11.324668 10.141969 15.117687 12.008669 26.125955 10.697229 28.128949 15.584916 49.733675 55.927994 43.869384 9.333452 37.953807 21.956872 49.531866 17.998073 22.612212 84.562022 98.480623 51.042041 
10 29.358684 34.735521 26.243653 21.920263 30.31898 22.359698 23.88654 22.026724 18.802761 17.417887 21.080676 16.839624 16.647267 18.500907 30.37999 130.287516 63.743104 42.821518 17.017422 22.619002 20.725345 40.872629 191.869506 112.159323 223.0869 208.932054 64.237628 24.880332 82.284203 67.46379 27.63242 92.133774 
11 141.462538 165.508274 110.961883 83.726175 74.96769 67.101895 63.57041 59.301847 47.552054 58.339849 51.847058 38.720457 39.303629 38.991361 47.955084 52.728101 180.467097 38.417178 40.811967 34.963204 210.794513 30.516507 206.218804 34.658812 39.473797 45.858636 35.226633 33.20216 214.442342 61.999659 49.264094 107.965086 
12 758.627397 1688.759758 1058.979938 776.282114 553.651678 462.456901 351.797474 372.508663 238.342784 197.433584 188.179144 171.43475 163.486305 170.133059 149.073217 266.197115 143.639801 141.825176 183.741845 160.21976 148.775196 130.353823 202.421135 229.121388 130.194348 288.272387 118.248624 127.944229 141.40704 221.385769 202.410789 203.680842 
13 4616.274762 10229.245547 6755.942099 5194.693792 4271.981851 3574.822454 2906.739923 2545.053056 2332.935653 2246.666962 2017.818979 1935.027862 1695.440922 1675.91425 1531.506845 2019.554835 1385.352165 1569.022819 1459.793524 1394.770567 1371.513846 1345.586254 1599.472844 1356.318412 1429.390122 1785.92025 1207.724107 1161.040675 1192.386932 1240.767707 1126.409843 1168.837341 
