100000,1,1,86.981448
200000,1,1,185.368704
300000,1,1,277.572118
400000,1,1,371.781534
500000,1,1,471.628574
600000,1,1,567.705606
700000,1,1,663.602814
800000,1,1,761.060912
900000,1,1,855.536183
1000000,1,1,966.034829
1100000,1,1,1065.837027
1200000,1,1,1161.433986
1300000,1,1,1262.371856
1400000,1,1,1366.150642
1500000,1,1,1458.266740
1600000,1,1,1559.559388
1700000,1,1,1652.341545
1800000,1,1,1752.888454
1900000,1,1,1854.849791
2000000,1,1,1979.271625
2100000,1,1,2074.147996
2200000,1,1,2193.943800
2300000,1,1,2280.527358
2400000,1,1,2393.958272
2500000,1,1,2479.968797
2600000,1,1,2585.462319
2700000,1,1,2718.909232
2800000,1,1,2794.265717
2900000,1,1,2890.879920
3000000,1,1,2983.901697
