 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
2000000 389.408601 228.720902 174.501697 129.495675 111.867356 99.504865 89.731174 80.339109 78.575797 73.108592 72.880109 77.27788 67.598512 77.079206 68.093718 62.142621 71.599382 65.069577 64.021005 67.387307 61.238083 65.930778 62.149892 59.262676 63.498642 56.684515 62.564193 66.193674 62.834557 64.233833 79.169133 64.737844 
2100000 406.646885 243.768257 173.354838 131.499528 116.192435 100.938136 92.802694 84.995939 86.202559 77.167413 75.129217 79.747372 69.851841 70.087115 67.993636 65.198519 64.07128 64.243574 65.41793 63.661517 67.447824 62.237109 69.025729 61.899657 80.83927 62.638073 64.625979 65.33227 64.910492 71.94301 60.713261 91.773849 
2200000 429.565829 255.106797 177.918395 144.186196 121.961816 111.176839 102.554735 91.928485 93.067778 84.148358 80.106646 81.674716 77.789493 71.267296 75.880204 70.830595 73.056599 71.123418 69.474367 67.011141 71.251164 68.453692 67.210465 67.200392 64.629821 63.368265 63.805643 72.185664 75.020617 64.410947 65.474092 74.872261 
2300000 447.978262 266.105235 194.818503 152.598267 129.135564 114.367884 99.889569 93.948747 88.311155 82.572271 81.343413 85.552214 74.811942 75.63744 76.401383 77.51514 77.272065 76.092063 71.285702 71.736101 66.703511 68.200406 74.448856 68.88056 69.399966 66.270118 66.845878 68.386723 75.391693 68.372857 89.886708 85.855239 
2400000 469.115613 297.991039 209.673252 155.823306 134.932017 120.129501 107.669075 99.25551 93.117477 94.478249 89.215144 89.724538 83.544496 85.302447 74.838429 73.310325 74.844546 78.721716 70.293424 77.157013 72.149514 75.804513 70.929661 73.226944 72.976674 71.300044 74.231504 67.452962 68.335046 90.866729 85.755457 90.428546 
2500000 506.720754 287.60622 210.971461 178.590415 139.526893 119.463636 112.158424 102.719878 98.563496 100.426676 87.443696 84.048618 82.595565 88.39823 84.224444 87.414769 85.190293 79.417514 73.442317 98.741933 74.25053 75.565135 71.52441 88.068453 72.073539 72.687195 75.757736 79.384161 71.782876 96.358787 72.908868 71.466327 
2600000 509.544879 299.585594 212.153757 167.919819 144.570951 126.552767 123.095287 107.110191 104.399128 96.57387 87.050797 99.946428 93.290329 85.977735 76.950925 91.991481 83.508461 78.400886 76.219235 73.997023 82.296344 82.421158 81.90802 76.923228 75.910627 72.032657 74.171913 79.821079 87.308584 74.224153 99.759868 86.957947 
2700000 549.007986 322.744434 229.736726 172.83459 149.630245 142.547691 122.40655 114.582757 108.895089 109.258949 95.959563 93.191693 98.97156 82.664529 99.168803 88.605407 92.992057 84.340726 85.795221 82.966515 84.079975 83.028579 80.406207 78.718997 77.278825 79.332184 78.422332 77.583684 75.108684 97.974908 79.135767 94.206246 
2800000 552.351208 324.618677 234.865055 181.735557 153.880273 137.923417 129.812738 113.784553 120.101196 106.478537 112.831495 112.817587 90.603429 99.531531 92.208521 90.132105 81.590531 87.971581 87.662356 91.631894 84.575778 82.397784 84.906522 79.955311 82.349897 82.416975 79.148158 82.632201 77.895778 84.534474 98.778095 81.412398 
2900000 568.56729 345.343939 241.302415 187.304457 163.348984 144.429887 127.595552 136.877213 123.291441 105.469762 100.542493 109.097503 92.565642 91.61331 90.758325 94.569623 90.964502 88.428046 90.775136 81.97346 83.74494 86.282406 81.949118 83.890177 79.681234 85.271883 97.327502 78.707925 79.042101 86.22593 81.438514 80.333621 
3000000 590.148759 346.162007 246.391596 194.170884 170.057494 155.659977 133.49069 127.100249 117.621163 110.287512 102.884997 120.279873 112.872646 99.980901 88.829647 108.505267 93.136676 84.573486 99.654552 94.948327 90.037616 87.743602 83.962467 83.957989 85.072322 84.843986 81.618309 85.981582 84.91293 88.076109 82.368564 83.460077 
