 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
1700000 475.0503 510.623261 417.77062 389.480112 400.948893 342.915921 228.765743 189.727292 224.092514 200.218332 175.923787 174.107556 159.430495 159.678524 187.107058 190.066161 173.600066 161.47746 172.065424 245.564327 138.367197 155.606449 124.615258 135.665966 205.110313 214.214975 215.433459 143.817932 131.258095 141.949165 251.850949 171.593063 
1800000 500.253616 542.482496 452.777159 478.275898 292.980276 279.790236 277.518157 206.729647 191.529933 218.814823 265.71819 196.206432 238.168913 186.888714 276.476209 160.19027 195.161528 170.529012 174.849547 188.517765 182.494093 241.005403 139.552738 234.047059 227.528019 127.94349 128.663244 200.021171 156.814901 203.839568 155.431997 191.99526 
1900000 542.228633 568.928252 492.603478 403.189923 301.687845 364.595601 323.97689 251.906908 227.689329 197.635583 215.461214 200.830498 258.286003 178.591057 173.436741 177.925385 183.345362 194.274251 184.213043 242.758033 248.449694 163.198158 152.930131 156.691831 158.93516 149.721607 195.690003 188.758978 139.945301 225.520921 199.29083 163.715953 
2000000 558.975861 610.994163 506.621458 512.924532 307.544478 432.971751 352.216868 254.801259 222.247447 224.571153 219.595905 185.847229 222.23854 225.15652 182.940128 205.667201 170.029358 198.69553 212.646682 186.181488 218.18023 158.472357 159.332915 151.080364 149.335102 180.403412 145.674284 164.883559 138.481436 243.456052 240.211995 234.518028 
2100000 570.575292 646.697099 564.591105 493.463134 523.331738 322.052696 337.813564 327.496438 320.760361 242.251722 240.865147 205.008666 248.4632 184.335967 187.293686 196.768547 185.000899 203.330873 216.414116 243.898597 230.293483 163.862369 198.468393 159.338562 231.340394 170.871271 220.204451 162.037589 164.916234 152.050801 220.23493 242.413798 
2200000 623.984868 694.991246 580.253896 526.056615 506.273219 490.399794 357.754602 285.527222 361.068037 352.936361 326.641804 251.86232 218.045471 215.512963 211.584636 196.768278 207.711529 185.794816 229.638416 216.123755 175.507909 237.697754 187.915562 194.912725 171.985668 177.173323 158.17175 165.240719 181.265243 180.825132 231.316372 164.146503 
2300000 642.704938 720.821077 594.756731 544.889827 671.327714 377.05788 357.891216 347.67849 411.299469 256.079704 298.101126 222.709207 192.524064 222.486804 218.228028 260.527787 217.013364 251.610547 174.369852 192.593503 184.89203 221.895379 195.513553 193.076309 188.364132 160.576357 163.527168 177.521832 258.76813 176.789303 197.560546 179.20156 
2400000 680.01486 773.793535 630.565831 581.819054 527.394707 403.22225 354.354037 328.124615 341.616367 321.399314 271.621674 276.696635 293.437814 232.906499 248.705833 238.283428 199.251903 214.0922 225.501763 214.033685 219.165961 255.504751 217.971307 255.559735 207.136559 231.686335 186.716537 174.448508 230.60049 362.62158 187.715744 213.91206 
2500000 671.240438 787.132979 676.778705 649.605004 706.682396 509.49022 380.14485 378.590894 478.430976 346.939854 302.98224 239.941376 256.387425 302.436889 296.086536 229.013502 221.896964 181.647444 233.359156 211.280001 223.472361 177.364804 225.380045 195.775783 239.431696 213.318605 191.622934 250.645386 168.836662 214.427023 180.124504 165.655764 
2600000 696.484977 845.227458 672.694554 620.106842 535.7924 571.105563 503.285873 348.259196 339.179187 322.660422 273.356452 302.621573 302.433084 238.849619 290.11378 239.818725 252.806627 214.094175 223.487418 258.38724 256.894463 215.069956 220.285694 190.048711 187.360115 208.967884 258.020994 269.512652 177.3737 180.629571 184.879964 239.628442 
2700000 720.488203 868.360534 733.100884 724.23647 755.003477 577.038581 490.341765 373.710116 401.665302 288.304783 278.733881 411.005711 362.844148 497.635811 280.783242 250.398786 248.35219 244.037525 247.912976 270.447934 220.89024 238.089744 214.466996 260.617244 216.404233 193.880594 224.664511 230.103863 169.003714 183.436973 189.665902 211.542685 
2800000 750.397444 904.222088 750.427687 640.806879 756.997724 387.806651 468.048061 414.265161 351.895368 468.118484 370.721732 343.506921 273.208451 308.844097 320.117311 229.144678 237.54451 275.755133 247.397312 246.3729 277.665777 273.934346 221.676346 280.161789 215.610662 261.092851 241.468525 199.985693 179.454196 250.546907 305.978278 208.747727 
2900000 814.71377 931.601701 807.308195 449.783202 812.57102 486.976614 498.198557 485.193967 518.693389 353.552802 312.417643 414.783093 279.911958 322.981511 299.766921 287.841193 274.240451 227.602319 319.504369 253.929829 233.664396 231.652203 216.637352 226.179517 216.153523 208.651362 227.184186 256.500784 196.034509 240.795114 257.977239 259.518277 
3000000 845.399048 962.880919 835.421217 971.155849 691.764289 504.482643 573.060383 459.616988 544.603488 396.698621 374.847615 411.490602 331.825367 324.179677 236.945363 285.614614 329.878576 300.628558 304.22585 299.292604 350.878845 233.276167 298.008457 225.135862 210.850839 213.819398 232.589276 235.873956 257.178853 204.731628 237.584386 265.235935 
