100000,1,1,26.538558
100000,2,1,26.176811
100000,3,1,28.513582
100000,4,1,30.320489
100000,5,1,26.279708
100000,6,1,28.994329
100000,7,1,25.193174
100000,8,1,25.268696
100000,9,1,27.015566
100000,10,1,23.529654
100000,11,1,24.891145
100000,12,1,23.065922
100000,13,1,58.096523
100000,14,1,20.016459
100000,15,1,21.725188
100000,16,1,24.340299
100000,17,1,41.351846
100000,18,1,27.416570
100000,19,1,23.783324
100000,20,1,27.333468
100000,21,1,27.680834
100000,22,1,21.291279
100000,23,1,30.295983
100000,24,1,114.833129
100000,25,1,20.383936
100000,26,1,19.836235
100000,27,1,22.562086
100000,28,1,33.916326
100000,29,1,69.434591
100000,30,1,67.646773
100000,31,1,30.295358
100000,32,1,85.412712
200000,1,1,105.716002
200000,2,1,66.612167
200000,3,1,61.329486
200000,4,1,44.694950
200000,5,1,55.361097
200000,6,1,43.734238
200000,7,1,49.701546
200000,8,1,43.823174
200000,9,1,45.259736
200000,10,1,43.773181
200000,11,1,35.899167
200000,12,1,36.294953
200000,13,1,115.109913
200000,14,1,55.562649
200000,15,1,37.477502
200000,16,1,35.459264
200000,17,1,32.561065
200000,18,1,41.883818
200000,19,1,33.579964
200000,20,1,31.794192
200000,21,1,37.157484
200000,22,1,104.532008
200000,23,1,141.037330
200000,24,1,171.019738
200000,25,1,262.232894
200000,26,1,195.873378
200000,27,1,126.184410
200000,28,1,37.315059
200000,29,1,26.742980
200000,30,1,85.426822
200000,31,1,122.231716
200000,32,1,104.071887
300000,1,1,83.571909
300000,2,1,81.382840
300000,3,1,64.680138
300000,4,1,66.427830
300000,5,1,75.849443
300000,6,1,53.238455
300000,7,1,48.600932
300000,8,1,44.390577
300000,9,1,139.264964
300000,10,1,49.003136
300000,11,1,41.348236
300000,12,1,42.906169
300000,13,1,37.879207
300000,14,1,67.893958
300000,15,1,34.666708
300000,16,1,35.115686
300000,17,1,36.722811
300000,18,1,40.217914
300000,19,1,66.208594
300000,20,1,44.467577
300000,21,1,36.503995
300000,22,1,68.998547
300000,23,1,122.510529
300000,24,1,107.498737
300000,25,1,34.431663
300000,26,1,46.292892
300000,27,1,44.446592
300000,28,1,48.731305
300000,29,1,47.331258
300000,30,1,45.215739
300000,31,1,141.994155
300000,32,1,133.059112
400000,1,1,137.736470
400000,2,1,98.571183
400000,3,1,94.484922
400000,4,1,99.615802
400000,5,1,72.486386
400000,6,1,71.267960
400000,7,1,70.977748
400000,8,1,71.538499
400000,9,1,70.420042
400000,10,1,53.944333
400000,11,1,55.500209
400000,12,1,62.843970
400000,13,1,46.682893
400000,14,1,122.499212
400000,15,1,61.422476
400000,16,1,46.304233
400000,17,1,50.099809
400000,18,1,111.507249
400000,19,1,129.003925
400000,20,1,48.620105
400000,21,1,46.122678
400000,22,1,40.863683
400000,23,1,49.524237
400000,24,1,57.047911
400000,25,1,50.448351
400000,26,1,71.716433
400000,27,1,166.965251
400000,28,1,135.159844
400000,29,1,58.106941
400000,30,1,106.298521
400000,31,1,199.127126
