 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 
1200000 312.741469 332.932952 265.831936 298.209583 189.762422 203.933211 172.118474 144.313768 160.756746 182.581977 150.7246 129.577189 131.092559 128.685448 105.688869 107.178233 121.9355 201.734734 130.833065 150.411335 113.28383 164.433409 85.357428 101.798754 158.034587 234.493833 213.28367 137.415953 134.216078 162.145814 108.683255 139.670718 
1300000 341.402617 371.256281 404.704028 351.45077 279.504842 311.355073 183.529686 167.977384 180.943295 163.696969 155.402873 144.36287 144.585907 118.831937 150.923472 136.279824 180.036882 145.408005 133.108167 206.044956 129.776316 102.188624 153.732779 150.29885 136.663618 127.901008 170.079662 103.420089 117.218695 169.677669 129.16128 158.749118 
1400000 386.29038 400.891028 338.087362 270.688975 323.316927 215.715512 215.474637 190.00579 181.58447 157.587598 161.07191 201.678531 197.46511 150.838723 138.412625 119.695341 220.787667 140.951198 161.24712 248.646583 149.389961 128.768582 128.732312 111.106576 159.329854 140.306593 110.152342 128.201381 102.620116 198.465173 226.891208 176.688398 
1500000 390.750647 435.907432 360.247392 383.780654 291.438756 221.88107 246.077516 252.139703 215.291347 155.80899 146.832999 151.907304 157.487119 219.405283 241.776812 139.201963 173.983054 155.930576 162.649361 214.27676 207.719462 121.478201 139.163739 133.237645 132.382476 219.026614 135.713385 220.015438 115.860965 156.96018 149.946202 151.095634 
1600000 420.954689 469.353777 462.457955 330.186361 262.09951 306.224167 379.143645 211.826582 207.815179 326.533403 154.505348 182.450454 147.532526 152.977972 178.892466 178.81103 187.814497 183.35985 150.751736 172.193633 141.240671 136.708888 153.89579 201.334471 200.034212 134.323482 113.999745 198.105121 128.642797 132.467215 186.488116 141.648503 
1700000 426.782507 498.515427 405.99777 363.181509 404.250844 333.311779 337.696198 259.131805 245.292256 179.719798 194.023588 193.479539 173.218993 272.627373 167.110149 195.27915 180.340007 203.040555 158.865815 156.930396 221.43593 145.049953 151.243965 126.605172 222.457228 121.013433 174.844798 120.465629 237.003761 219.564016 193.810505 188.568998 
1800000 454.923769 530.139626 456.948281 403.475003 296.965048 216.215611 243.078787 336.684784 240.445509 206.862354 189.447987 204.332822 233.656404 225.193863 212.978824 191.841324 217.246156 223.27257 157.91167 167.728617 237.293789 239.004117 155.138994 140.847146 218.646452 144.395846 164.6123 249.474475 228.149719 145.406073 159.570482 185.645919 
1900000 482.668491 569.107488 478.342541 528.751481 378.648348 342.859572 334.014145 313.112143 290.732748 335.218505 191.577951 205.480654 169.378481 175.077847 224.194707 201.854453 175.231345 161.185883 178.94126 160.891573 165.393457 183.822382 201.477178 232.120191 160.522901 161.721379 137.909991 185.703236 175.218123 223.941801 228.911123 248.289091 
2000000 536.311471 604.797781 466.707536 296.108283 495.850546 458.943701 334.584419 294.525512 249.389355 210.186463 192.382881 202.808215 196.162078 251.477869 191.593044 183.01801 152.51869 167.059966 169.055067 200.446248 173.743735 199.939988 171.686333 229.277648 216.585378 219.322292 180.951745 161.345277 152.949165 224.337332 206.582274 225.44312 
2100000 533.457868 643.235193 510.831591 505.846205 505.476287 417.809962 305.028108 325.501982 233.859604 228.667539 227.790797 233.799347 295.749011 215.529812 232.262186 192.35637 198.754744 206.655666 168.621165 174.755795 187.760562 304.660612 260.860284 212.475354 250.12162 238.218751 201.851565 193.847928 238.740201 194.422076 172.191776 230.714131 
2200000 583.72776 678.867598 560.809961 494.75222 548.929603 425.774182 411.701755 289.228147 385.635766 324.208062 234.238449 202.420216 231.696387 235.821367 212.064451 202.323098 203.778681 196.538684 205.668667 239.497713 302.054349 211.968272 234.235351 157.75251 182.667669 239.442886 180.438893 182.564279 202.376272 236.287893 159.086834 203.903439 
2300000 623.529067 722.218943 785.564438 665.370276 492.250943 381.057571 412.113891 291.704207 284.002565 229.339178 232.427797 223.526558 265.958155 260.188909 254.754644 253.155094 257.661398 234.597648 243.760212 195.619132 204.048567 201.822115 185.397821 202.98528 218.485947 177.678062 182.133788 242.333469 177.26923 250.806005 189.066187 210.221129 
2400000 656.195243 776.833363 648.693353 680.777688 387.477515 414.364826 489.261945 299.141668 373.229205 372.13256 340.009075 293.339593 287.467209 312.207019 219.081335 202.510628 212.179759 225.838586 206.707905 243.214061 202.872292 183.919227 213.416061 186.416352 180.918305 190.966583 164.763191 205.29803 266.680159 235.601254 189.236153 202.76239 
2500000 659.942824 794.351176 667.45922 792.424297 669.721816 550.691379 322.511174 399.891708 348.513106 414.287871 224.200287 225.074521 261.32365 305.921663 230.946086 259.200244 231.604029 289.276002 194.586104 225.637155 253.324285 223.214796 161.751952 215.935835 210.1248 232.909882 198.712716 230.441648 178.011212 240.543255 215.571334 168.772605 
2600000 689.479931 846.414808 687.169313 394.179044 628.222334 343.089081 447.598692 396.454246 414.465858 492.170572 297.0378 284.860489 322.462387 392.878301 300.633578 262.424403 262.356265 306.401443 215.528894 224.246411 226.733874 197.383924 227.66801 216.533266 194.530198 196.134441 166.095648 195.635378 239.639435 180.362368 244.443213 231.392158 
2700000 709.146737 865.098224 736.808424 590.064549 445.920047 654.211897 393.600664 549.411643 411.333245 428.828595 267.804621 298.336497 382.980518 271.064996 303.829896 250.510189 230.141988 324.93286 298.252302 229.10155 226.936464 202.447853 211.697603 195.394241 242.09234 204.179729 245.394714 213.117325 182.625867 238.131972 215.234411 246.858461 
2800000 764.954199 912.971341 742.164612 666.274031 586.075303 576.747556 594.828002 390.235746 423.526513 374.424108 386.316543 368.468409 291.582528 280.773185 276.410119 361.492451 275.722318 264.185733 279.838837 227.879143 262.075347 203.121812 224.653686 227.41718 207.701907 227.760833 353.796331 239.963843 199.675064 240.223836 241.886286 233.337284 
2900000 751.554598 933.67077 781.753451 835.269736 526.251971 624.841791 510.490059 451.938932 557.650159 307.841864 273.045169 324.55117 284.438626 279.356458 308.132595 252.082151 294.000981 249.970422 242.208067 261.745543 301.358731 217.78588 213.147199 247.104293 239.508741 270.004719 239.1217 277.273133 215.801524 286.924994 259.848242 252.368324 
3000000 795.710025 984.639412 830.705172 935.427282 745.875704 583.310008 517.452873 410.732041 444.904513 344.573884 285.113827 466.394546 320.567276 365.119346 250.090619 287.57543 311.675572 276.82581 234.019842 259.352203 266.690458 223.881958 219.706894 234.889387 207.146986 301.135734 211.286251 195.615971 307.28472 317.417513 200.049457 202.357686 
